Title,Image Link,Product Link,Price,SKU,Item ID
Electric Toaster Oven Prestige 45L,https://img.drz.lazcdn.com/static/bd/p/eb34fdf2f1ebbd216523c4a5b1f032b4.jpg_200x200q80.avif,https://www.daraz.com.bd/products/45l-i220694379.html,8999,220694379_BD-1167861437,220694379
"SHARP 25L MICROWAVE OVEN WITH GRILL,, R-72A1(SM)V, Silver Colour.",https://img.drz.lazcdn.com/static/bd/p/80c675023360223571279fed24e6bb40.jpg_200x200q80.avif,https://www.daraz.com.bd/products/25l-r-72a1-sm-v-i191572190.html,20463,191572190_BD-1138548950,191572190
Original microwave oven magnetron M24FA-410A Heater,https://img.drz.lazcdn.com/static/bd/p/9ce9e1901150a334dc453facf88008df.jpg_200x200q80.avif,https://www.daraz.com.bd/products/m24fa-410a-i312208060.html,1200,312208060_BD-1401467512,312208060
Microwave Oven cover polyester size 85*35 cm one pcs pac,https://img.drz.lazcdn.com/static/bd/p/0feb933aa761365f0da0e64e176515fe.jpg_200x200q80.avif,https://www.daraz.com.bd/products/8535-cm-i373500805.html,140,373500805_BD-1867709531,373500805
High Quality Microwave Oven Cover.,https://img.drz.lazcdn.com/static/bd/p/8e86e57a54e85e49aae27dc1d57bbe67.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i310526980.html,500,310526980_BD-1389261386,310526980
Walton Electric Oven WEO-J28EDK,https://img.drz.lazcdn.com/static/bd/p/03bc784d71797048fc9ac5d5b598edd3.jpg_200x200q80.avif,https://www.daraz.com.bd/products/weo-j28edk-i305729059.html,7590,305729059_BD-1366081114,305729059
Walton WMWO-20GKE - Microwave + Grill Cooking Capacity: 20L.,https://img.drz.lazcdn.com/static/bd/p/5c5c6c205e7281197acb881cde5c8be4.png_200x200q80.avif,https://www.daraz.com.bd/products/walton-wmwo-20gke-microwave-grill-cooking-capacity-20l-i465849271.html,10010,465849271_BD-2238132151,465849271
Miyako 40 Liter Convection Electric Oven MT -40DBL,https://img.drz.lazcdn.com/static/bd/p/ee468d07cb2fdfcfbdb59d696cd7e0ae.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-40-mt-40dbl-i238233616.html,10165,238233616_BD-1834945523,238233616
Miyako MT-240R Multipurpose Electric Oven 24 Liters,https://img.drz.lazcdn.com/static/bd/p/ac285e156f6e462810ff9da78e785058.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-mt-240r-multipurpose-electric-oven-24-liters-i239603759.html,5589,239603759_BD-1182980784,239603759
27 Liter Prestige Electric Oven,https://img.drz.lazcdn.com/static/bd/p/9572eec9794c716afe51ffeceb61c628.jpg_200x200q80.avif,https://www.daraz.com.bd/products/27-liter-prestige-electric-oven-i201330761.html,6500,201330761_BD-1148520365,201330761
"SHARP EO-42K-3 ELECTRIC OVEN (42L, BLACK), Rotisserie & Convection.",https://img.drz.lazcdn.com/static/bd/p/0ae51ba889c107c42cce0472ab35a6cd.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sharp-eo-42k-3-42l-i167734648.html,12990,167734648_BD-1101558792,167734648
27 Liter Miyako Electric Oven MT-827RCL Or MT-827BLKRB,https://img.drz.lazcdn.com/static/bd/p/404a48e6a9e5798507bda46866cb7dfc.png_200x200q80.avif,https://www.daraz.com.bd/products/27-liter-miyako-electric-oven-mt-827rcl-or-mt-827blkrb-i202008323.html,6950,202008323_BD-1628883829,202008323
Miyako 25 Liter Convection Electric Oven MT-25DBL,https://img.drz.lazcdn.com/static/bd/p/4c026855026fc5fb044eeb3e381b386a.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-25-mt-25dbl-i429847495.html,7050,429847495_BD-2084913755,429847495
40 Liter Miyako Electric Oven MT-40-FRENCH-RCL,https://img.drz.lazcdn.com/g/kf/S3025bfa38ad24f00ad7420cdc89a62c8Z.jpg_200x200q80.avif,https://www.daraz.com.bd/products/40-liter-miyako-electric-oven-mt-40-french-rcl-i269154765.html,9500,269154765_BD-1241120629,269154765
Miyako MT 38DBL RCL Double Glass Electric Oven - 38 Liters,https://img.drz.lazcdn.com/static/bd/p/908711b338876cdb136e488e203fdbd5.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-mt-38dbl-rcl-double-glass-electric-oven-38-liters-i314671221.html,9312,314671221_BD-1416210302,314671221
Exclusive Designed Microwave Oven Dust Cover Fridge Cover / Oven Cover / Machine Cover,https://img.drz.lazcdn.com/static/bd/p/07f08b472374ce43e171c9079c1e5347.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i221341540.html,240,221341540_BD-1168201470,221341540
Whirlpool MAGICOOK CONVECTION Black Mirror 30L MICROWAVE,https://img.drz.lazcdn.com/static/bd/p/1d06f0a11df31a2dc186af1b0e5be51d.jpg_200x200q80.avif,https://www.daraz.com.bd/products/whirlpool-30l-i490266429.html,27990,490266429_BD-2372084832,490266429
"SHARP EO42K, ELECTRIC OVEN, ( 42L. Black ).",https://img.drz.lazcdn.com/static/bd/p/da387bcdbbca9589aecf9f548b6cc0af.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sharp-eo42k-42l-i167766670.html,12990,167766670_BD-1101608382,167766670
JAMUNA MICROWAVE OVEN JMWO20LBHD,https://img.drz.lazcdn.com/static/bd/p/7a18040bbb08e773eac3ff1b0ec0bce2.jpg_200x200q80.avif,https://www.daraz.com.bd/products/jmwo20lbhd-i474790155.html,11350,474790155_BD-2282092242,474790155
New Hand made Beautifully and Exclusive Designed Microwave Oven Dust Oven Cover,https://img.drz.lazcdn.com/static/bd/p/82575ab21660872cea08a77cb65764ab.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i523664633.html,85,523664633_BD-2526209450,523664633
20 Liter Miyako Microwave Oven KE2,https://img.drz.lazcdn.com/static/bd/p/6019073d921472690530049c00f99062.jpg_200x200q80.avif,https://www.daraz.com.bd/products/20-liter-miyako-microwave-oven-ke2-i261120521.html,14000,261120521_BD-1222267216,261120521
"SHARP 25L MICROWAVE OVEN WITH GRILL,, R-72A1(2 Years Service Warrenty)",https://img.drz.lazcdn.com/static/bd/p/241a7307bc7f4c5bbb691558c935a24d.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sharp-25l-microwave-oven-with-grill-r-72a12-years-service-warrenty-i355133455.html,20000,355133455_BD-1745899042,355133455
"Sharp 25L Microwave Oven with Grill, R-72A1(SM)V",https://img.drz.lazcdn.com/static/bd/p/ee38763016d444f600745f434c333236.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sharp-25l-microwave-oven-with-grill-r-72a1smv-i214941380.html,20790,214941380_BD-1163615917,214941380
Miyako electric oven 52 liter MT-52 RCL,https://img.drz.lazcdn.com/static/bd/p/114ec26a709808d898914109ed83aad7.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-electric-oven-52-liter-mt-52-rcl-i334044172.html,10750,334044172_BD-1625195972,334044172
Oven Dust Cover Grease Microwave Oven Cover With Storage Bag Kitchen Accessories Microwave Oven Hood,https://img.drz.lazcdn.com/static/bd/p/0817e08fd03f3c97c7f40fdd41674eee.png_200x200q80.avif,https://www.daraz.com.bd/products/-i523362461.html,85,523362461_BD-2524011308,523362461
Vision Micro Oven VSM 30L Rotisserie,https://img.drz.lazcdn.com/static/bd/p/f0cbff10181e544694cb073e62de93d6.jpg_200x200q80.avif,https://www.daraz.com.bd/products/vsm-30l-i127288300.html,19500,127288300_BD-1047286600,127288300
Sharp R-75MT-S Grill Microwave Oven | 25 Liter,https://img.drz.lazcdn.com/static/bd/p/66db84b038e5244cb2ce29a98ff92a7c.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sharp-r-75mt-s-grill-microwave-oven-25-liter-i133284816.html,18150,133284816_BD-1054938049,133284816
Oven Cover Dustproof microwave cover/ Beautiful multicolor printed oven cover,https://img.drz.lazcdn.com/static/bd/p/9a35766835e5f577582e84a93966216a.jpg_200x200q80.avif,https://www.daraz.com.bd/products/oven-cover-dustproof-microwave-cover-beautiful-multicolor-printed-oven-cover-i291143595.html,165,291143595_BD-1295613402,291143595
Miyako Multi Electric Oven,https://img.drz.lazcdn.com/g/kf/Sa4d1680bd4c94d538965b116dcbf77e6X.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-multi-electric-oven-i522715337.html,6995,522715337_BD-2537677930,522715337
34 Liter Prestige Electric Oven,https://img.drz.lazcdn.com/static/bd/p/06517d4dde3b7841c2c0f38881035f83.jpg_200x200q80.avif,https://www.daraz.com.bd/products/34-liter-prestige-electric-oven-i429845478.html,7350,429845478_BD-2084924346,429845478
"Miyako 24L Multipurpose Electric Oven, MT-240R.",https://img.drz.lazcdn.com/static/bd/p/ac285e156f6e462810ff9da78e785058.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-24l-mt-240r-i258014759.html,5399,258014759_BD-1209374556,258014759
ECO+ 30 LITER ELECTRIC OVEN,https://img.drz.lazcdn.com/static/bd/p/b1b220d2bdea2d0fc9004d4f0dcd9f6a.jpg_200x200q80.avif,https://www.daraz.com.bd/products/30-i275807778.html,7500,275807778_BD-1254048980,275807778
20 Litre Miyako Microwave Oven KE2,https://img.drz.lazcdn.com/static/bd/p/6019073d921472690530049c00f99062.jpg_200x200q80.avif,https://www.daraz.com.bd/products/20-litre-miyako-microwave-oven-ke2-i261123683.html,14000,261123683_BD-1222273515,261123683
Sonifer SF-6007 for kitchen smart pop-up vertical electric 2 slice stainless steel mini bread toaster 700 watts,https://img.drz.lazcdn.com/static/bd/p/92c0aa48f81aa804fa9208aeab886033.jpg_200x200q80.avif,https://www.daraz.com.bd/products/2-sf-6007-700-i404506926.html,1659,404506926_BD-2004528381,404506926
Miyako Electric Oven MT-827RCL-BLKRB,https://img.drz.lazcdn.com/static/bd/p/e1d0a5285d2e5639d19e0050fe70ef19.png_200x200q80.avif,https://www.daraz.com.bd/products/miyako-mt-827rcl-blkrb-i327412631.html,10000,327412631_BD-1597694415,327412631
Miyako 30 Liter Convection Electric Oven MT-30DBL,https://img.drz.lazcdn.com/static/bd/p/de396166b5f8645dfdde5da4a9cf841c.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-30-mt-30dbl-i238243387.html,8346,238243387_BD-1718392287,238243387
Philips Daily Collection Toaster HD2582/90,https://img.drz.lazcdn.com/static/bd/p/79e007fc4afd02d6250802f5f6edf04e.jpg_200x200q80.avif,https://www.daraz.com.bd/products/hd258290-i183194660.html,5250,183194660_BD-1127520935,183194660
"Dustproof Floral Printed Woven Cover, Beautiful Printed Microwoven Cover",https://img.drz.lazcdn.com/static/bd/p/3e6d7083cbf4e17183c6c4de645ab569.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i325673015.html,99,325673015_BD-1564683336,325673015
Miyako 25 Liter Convection Electric Oven MT-25DBL,https://img.drz.lazcdn.com/static/bd/p/0c5de8c49e6a6417fcee6bc78c4e0547.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-25-liter-convection-electric-oven-mt-25dbl-i317618969.html,6999,317618969_BD-1834947278,317618969
Miyako Microwave Oven Q7 20 Liter,https://img.drz.lazcdn.com/static/bd/p/4d0f9ba36449353c15d43900c074c2b6.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-microwave-oven-q7-20-liter-i259527543.html,14000,259527543_BD-1213349824,259527543
Sencor SMH 330 Multifunctional Halogen Oven,https://img.drz.lazcdn.com/static/bd/p/5839a78a453e939415b588808d9cd8c2.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sencor-smh-330-i221421763.html,6250,221421763_BD-1178799683,221421763
20 Liter Miyako Microwave Oven G5,https://img.drz.lazcdn.com/static/bd/p/abda6cbc9f2520a1f85260b151492ab7.jpg_200x200q80.avif,https://www.daraz.com.bd/products/20-liter-miyako-microwave-oven-g5-i259670775.html,14000,259670775_BD-1213790855,259670775
Sencor SMH 330 Multifunctional Halogen Oven,https://img.drz.lazcdn.com/static/bd/p/5839a78a453e939415b588808d9cd8c2.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sencor-smh-330-i221418774.html,6244,221418774_BD-1168224834,221418774
Hisense official warranty from Fair Electronics 20L Solo Microwave Oven with Grey Cavity (H20MOBS2H),https://img.drz.lazcdn.com/static/bd/p/53198b1713e9071b2acdb7e16e4cb12d.jpg_200x200q80.avif,https://www.daraz.com.bd/products/hisense-official-warranty-from-fair-electronics-20l-solo-microwave-oven-with-grey-cavity-h20mobs2h-i465864115.html,11900,465864115_BD-2238049454,465864115
40 Liter Miyako Electric Oven MT-40 FRENCH-RCL,https://img.drz.lazcdn.com/g/kf/See16c5c9a00c489b919ffb01bd5e54bbs.jpg_200x200q80.avif,https://www.daraz.com.bd/products/40-liter-miyako-electric-oven-mt-40-french-rcl-i269158590.html,9500,269158590_BD-1241119512,269158590
Miyako Electric Oven (As per given pictures),https://img.drz.lazcdn.com/static/bd/p/404a48e6a9e5798507bda46866cb7dfc.png_200x200q80.avif,https://www.daraz.com.bd/products/miyako-i202010275.html,7200,202010275_BD-1672766780,202010275
Hisense H20MOBS2H 20L Solo Microwave Oven with Grey Cavity,https://img.drz.lazcdn.com/static/bd/p/a7ea5d13df609817c75dfa4af5e37e6e.png_200x200q80.avif,https://www.daraz.com.bd/products/hisense-h20mobs2h-20l-i468010829.html,9900,468010829_BD-2250595968,468010829
Walton WMWO-20SKE Microwave Oven - 20 Liters - Black,https://img.drz.lazcdn.com/static/bd/p/94929ab3284840d393091a484c2186f8.jpg_200x200q80.avif,https://www.daraz.com.bd/products/walton-wmwo-20ske-20-i462746757.html,9832,462746757_BD-2216982313,462746757
Sencor SMH-330 Multi-Functional Halogen Oven,https://img.drz.lazcdn.com/static/bd/p/a9a54a7495192cd8bb3154c961c69d8f.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sencor-smh-330-i261811644.html,7020,261811644_BD-1223619780,261811644
Micro-wave oven dust cover,https://img.drz.lazcdn.com/static/bd/p/10c567d8b58989458c2cf1d0202f7a8e.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i329913311.html,139,329913311_BD-1607779655,329913311
CHANGHONG mini 12 L energy saving fast baking Electric oven,https://img.drz.lazcdn.com/g/kf/S9a1b556459b64ed49867ae87a8618059M.jpg_200x200q80.avif,https://www.daraz.com.bd/products/changhong-12-l-i500902111.html,6999,500902111_BD-2415601603,500902111
Walton 30 Ltr Microwave+Grill Oven (WMWO-W30GPE),https://img.drz.lazcdn.com/static/bd/p/366d5be773a67b2a51ad78ef32c4048a.jpg_200x200q80.avif,https://www.daraz.com.bd/products/walton-30-ltr-microwavegrill-oven-wmwo-w30gpe-i465806355.html,15800,465806355_BD-2237999129,465806355
Hand made Beautifully and Exclusive Designed Microwave Oven Dust Cover Fridge Cover / Oven Cover / Washing Machine Cover-1Pcs,https://img.drz.lazcdn.com/static/bd/p/14cb88a11442af1e05814e8889c55fd2.jpg_200x200q80.avif,https://www.daraz.com.bd/products/cover-1pcs-i523491030.html,85,523491030_BD-2524914366,523491030
"Miyako MT-25DBL Double Glass Multifunction Electric Oven, 25Liters.",https://img.drz.lazcdn.com/static/bd/p/f19a88a1b4dd12375bcbe536ade76f0c.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-mt-25dbl-25-i314609672.html,7290,314609672_BD-1415002351,314609672
Sokany SK 560 Halogen Oven 13L biggest family and party size High Quality Professional multi function Tempered glass Halogen Oven,https://img.drz.lazcdn.com/static/bd/p/a54c7fd943bf2ef773feb5b09d726ad9.png_200x200q80.avif,https://www.daraz.com.bd/products/sokany-sk-560-13l-i503782999.html,8079,503782999_BD-2431088746,503782999
Hand made Beautifully and Exclusive Designed Microwave Oven Dust Cover Fridge Cover / Oven Cover / Washing Mechine Cover,https://img.drz.lazcdn.com/static/bd/p/9623cbef758de7c241adb2127dde6d9b.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i523676348.html,90,523676348_BD-2526194819,523676348
Hisense H26MOBS5HG 26L Grill MWO with Grey Cavity,https://img.drz.lazcdn.com/static/bd/p/23f25db2acf1b5cb7a3b703933031ddb.jpg_200x200q80.avif,https://www.daraz.com.bd/products/hisense-h26mobs5hg-26l-mwo-i468102110.html,14990,468102110_BD-2250698352,468102110
Miyako 28 Liter Electric Oven MT-280R,https://img.drz.lazcdn.com/static/bd/p/540a326fae7bc85822c632a101fd1dba.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-28-mt-280r-i216886222.html,7250,216886222_BD-1601182826,216886222
"Sharp Microwave Oven, R-20AO(K)V.",https://img.drz.lazcdn.com/static/bd/p/464ec58406ef45c9eec8aabdc8319eaa.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sharp-r-20ao-k-v-i218469708.html,13390,218469708_BD-1166305179,218469708
"Miyako MT-40DBL-RCL, Double Glass Electric Oven, 40 Liters.",https://img.drz.lazcdn.com/static/bd/p/e17725b4e1fd191da1e2a06a0eebde51.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-mt-40dbl-rcl-40-i314677341.html,9399,314677341_BD-1416294504,314677341
"Miyako Microwave Oven with Grill & Convection Function B8, 30Liters.",https://img.drz.lazcdn.com/static/bd/p/468d7705bdb6cae143e05a641d75e715.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-b8-30-i224811241.html,23289,224811241_BD-1170379070,224811241
25 Liter Prestige Electric Oven,https://img.drz.lazcdn.com/static/bd/p/9572eec9794c716afe51ffeceb61c628.jpg_200x200q80.avif,https://www.daraz.com.bd/products/25-liter-prestige-electric-oven-i201329632.html,6000,201329632_BD-1148512872,201329632
Miyako 28 Liter Electric Oven MT-280R with Chamber Enamel Bake Tray,https://img.drz.lazcdn.com/static/bd/p/540a326fae7bc85822c632a101fd1dba.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-28-liter-electric-oven-mt-280r-with-chamber-enamel-bake-tray-i429845477.html,6700,429845477_BD-2084929337,429845477
34 Liter Prestige Electric Oven,https://img.drz.lazcdn.com/g/kf/S7638c91d856045158ddef4124dd63765n.jpg_200x200q80.avif,https://www.daraz.com.bd/products/34-prestige-i225898008.html,7865,225898008_BD-1170773048,225898008
MIYAKO Crisp Pop Up Toaster 750 Watts | 2 Slice Automatic Pop Up Electric Toaster | 6 Heating Modes | Auto Shut Off | Removable Bread Crumbs Tray,https://img.drz.lazcdn.com/static/bd/p/8fbd24e8ce913bf5dfaf9268febce203.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-750-2-6-i491184294.html,2100,491184294_BD-2375789748,491184294
Whirlpool Official Magiccook Convection Black Mirror 30L MICROWAVE,https://img.drz.lazcdn.com/static/bd/p/2e8c723e619829eaac373f1c1cd7f580.png_200x200q80.avif,https://www.daraz.com.bd/products/whirlpool-official-magiccook-convection-black-mirror-30l-microwave-i355598380.html,27900,355598380_BD-1749725036,355598380
Miyako 32 Liter Convection Electric Oven MT-32DBL,https://img.drz.lazcdn.com/static/bd/p/b12e9dca1e8f960440bf92252ccaf226.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-32-mt-32dbl-i429836718.html,7925,429836718_BD-2084955234,429836718
Novena Electric Oven 22 Liter NGO-522,https://img.drz.lazcdn.com/static/bd/p/c31eebd474070b1eeded44d9815b464d.jpg_200x200q80.avif,https://www.daraz.com.bd/products/novena-22-ngo-522-i390096626.html,5280,390096626_BD-1947265644,390096626
Miyako 20 Liter Microwave Oven MD-80D20ATL-D4,https://img.drz.lazcdn.com/g/kf/Sca75c611e14e4238b93a4147a400e42dz.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-20-liter-microwave-oven-md-80d20atl-d4-i523516361.html,14000,523516361_BD-2525228874,523516361
Miyako 38 Liter Convection Electric Oven MT-38DBL,https://img.drz.lazcdn.com/static/bd/p/e0920c799e28d01b180eb35cf9cd92b2.png_200x200q80.avif,https://www.daraz.com.bd/products/miyako-38-liter-convection-electric-oven-mt-38dbl-i429860259.html,9350,429860259_BD-2084941328,429860259
Andormahal MDF Oven Reck (customizable),https://img.drz.lazcdn.com/static/bd/p/416a332af9668671d7106343882e87ba.jpg_200x200q80.avif,https://www.daraz.com.bd/products/andormahal-mdf-i325476246.html,1424,325476246_BD-1561236651,325476246
20 Litre Miyako Microwave Oven D4,https://img.drz.lazcdn.com/static/bd/p/b7e19ef272bc816b9959c04961715210.jpg_200x200q80.avif,https://www.daraz.com.bd/products/20-litre-miyako-microwave-oven-d4-i331028124.html,14000,331028124_BD-1613554148,331028124
"Sharp Digital Touch Panel Microwave Oven with Grill Function, R-72EO(S)",https://img.drz.lazcdn.com/static/bd/p/6a6e2a6047c37fb5377ea1d85e075a45.jpg_200x200q80.avif,https://www.daraz.com.bd/products/25l-r-72eo-s-i183432117.html,20890,183432117_BD-1127751599,183432117
Miyako Electric Oven 36 Liter MT-836RC,https://img.drz.lazcdn.com/static/bd/p/ba48326b21e8b74619ba091759a2649a.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-36-mt-836rc-i295330647.html,12000,295330647_BD-1306458701,295330647
